,idx,wealth,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,-0.531405,-5.671442985534668,5.112277984619141,-3.8825106620788574,-19.94907569885254,1.3409727811813354,-12.91141414642334,0.20564372837543488,-0.7625384330749512,4.266488075256348,4.211877822875977,-0.8711415529251099,-3.956069231033325,2.5148403644561768,-1.449559211730957,-1.1841133832931519,1.4587606191635132,-0.8357309699058533,1.0121002197265625,1.432645320892334,-2.686300039291382,-0.31943732500076294,-1.9862205982208252,-2.554816722869873,-1.7600023746490479,-1.9252856969833374,0.4595508873462677,-0.5649640560150146,-2.1096553802490234,-0.7150447368621826,4.2273736000061035,-0.6973392367362976,0.5862686634063721,1.5812174081802368,1.2474864721298218,1.5327576398849487,1.591317892074585,-3.242602825164795,-0.7352979779243469,0.7690975069999695,0.07931161671876907,0.3597719669342041,-1.3122378587722778,1.086179256439209,2.6781787872314453,1.1551563739776611,0.06188783049583435,-1.8068817853927612,0.5023928880691528,0.11524461209774017,0.07199013233184814,0.946398138999939,0.1981552690267563,0.03819900378584862,-0.4854671359062195,1.2417871952056885,-1.8770239353179932,-0.8224663734436035,2.868379592895508,0.04482683539390564,-0.44579774141311646,-2.818236827850342,-1.4838865995407104,-1.0201857089996338,-0.6881372928619385,1.1212923526763916,0.26767635345458984,3.5826897621154785,0.29807695746421814,0.10722937434911728,1.2143592834472656,-1.4342379570007324,0.40541326999664307,0.6688985824584961,0.34919247031211853,0.13242371380329132,-1.702734112739563,-0.34816208481788635,1.335982322692871,0.8923161625862122,2.9561281204223633,0.094323068857193,0.2518921196460724,-0.7228161692619324,-0.4350888133049011,-0.03594765439629555,-0.8755773305892944,-0.6664447784423828,0.08358719199895859,1.4414690732955933,-0.22330036759376526,-0.994151771068573,-0.9030904173851013,0.13189861178398132,-1.183813214302063,-0.49844974279403687,1.432663917541504,-0.8734404444694519,-0.7947993278503418,1.0236320495605469,-0.7013786435127258
1,2.0,-0.40983,8.567395210266113,-2.0566349029541016,4.929346561431885,9.952361106872559,-6.016923427581787,-9.063873291015625,-0.9853377938270569,10.423711776733398,4.1974663734436035,2.9755539894104004,3.4085216522216797,4.320285797119141,2.6689367294311523,1.1753761768341064,-0.8207675218582153,2.9791548252105713,13.268795013427734,-7.217668533325195,3.1923317909240723,5.176688194274902,-2.8877761363983154,-6.071767807006836,-2.2459535598754883,-5.786495685577393,-1.0660266876220703,4.262240409851074,-0.37837788462638855,12.671544075012207,2.4632439613342285,-4.548044204711914,0.48948270082473755,0.8926129937171936,0.3460656702518463,-3.217193126678467,-5.79470157623291,-2.2254598140716553,0.25984710454940796,-2.5745933055877686,3.427727222442627,0.38104644417762756,-0.662233829498291,1.571356177330017,-0.5188645720481873,6.924911975860596,-0.6644395589828491,-0.4017332196235657,1.0360647439956665,-2.4536495208740234,-0.44593241810798645,-3.2130088806152344,-2.9142355918884277,0.8100621104240417,-4.153204917907715,2.0692639350891113,-1.213213562965393,-0.6069413423538208,2.2026891708374023,-1.0095514059066772,-0.7851486206054688,-2.1842474937438965,1.0066032409667969,0.8417606949806213,0.7145879864692688,-2.195225477218628,0.05926989018917084,3.1377201080322266,-3.81046986579895,1.5079760551452637,0.048714373260736465,-0.9310593008995056,-0.441023588180542,-0.699377179145813,2.58829927444458,-1.686636209487915,2.8343777656555176,0.2649226486682892,6.01665735244751,-5.105894088745117,0.7504196166992188,0.15119507908821106,-2.0049233436584473,-1.6752769947052002,-2.133418560028076,0.7406942844390869,-0.6279007792472839,5.8883256912231445,1.7259690761566162,0.45649269223213196,-2.975172281265259,0.29720959067344666,1.4466551542282104,-0.5426837205886841,1.4060828685760498,-0.29725995659828186,-2.8434691429138184,-0.9640364646911621,1.1057250499725342,-0.41148853302001953,-0.039388515055179596,-0.9593254923820496
2,3.0,-0.47811499999999996,-15.288060188293457,-6.1236419677734375,16.24000358581543,-1.1688982248306274,8.986071586608887,7.745847225189209,14.307082176208496,-10.356597900390625,-14.620282173156738,-0.43215444684028625,-2.3681511878967285,4.943264007568359,8.32567310333252,-3.9351634979248047,5.9706315994262695,5.876924991607666,5.610236167907715,5.453368663787842,1.6059156656265259,0.81458979845047,5.146582126617432,-0.07439956814050674,3.7863638401031494,4.834695816040039,1.0124707221984863,-5.376893520355225,-2.38022780418396,-0.6541130542755127,3.9450583457946777,1.2462711334228516,-9.71695613861084,2.633096933364868,2.9259278774261475,0.12622132897377014,-4.044904708862305,-2.9803695678710938,-2.631448745727539,5.5790910720825195,-6.1193623542785645,-4.853006839752197,1.7505606412887573,-2.903001308441162,-0.32250654697418213,3.656827688217163,-0.34380584955215454,-5.160313606262207,0.41128215193748474,0.4101496934890747,1.1876732110977173,-1.3510257005691528,-4.552058696746826,1.2520060539245605,-4.455976963043213,1.4405142068862915,-0.5058642029762268,-1.1670188903808594,-0.7752780318260193,-0.24480243027210236,-4.639226913452148,-1.5393924713134766,-2.8468449115753174,-2.9342076778411865,2.9063527584075928,-1.6137874126434326,-1.364748477935791,0.3845469057559967,0.9894525408744812,-0.02695043943822384,2.2595577239990234,-0.8094995021820068,-2.2999744415283203,-1.901620626449585,0.9730884432792664,-1.5435690879821777,-0.6017482876777649,-0.3948925733566284,0.7798278331756592,-3.7787485122680664,2.1022727489471436,-1.482384443283081,0.4758664071559906,-1.3450582027435303,-2.0401687622070312,-0.7638914585113525,-1.6537119150161743,-1.1894125938415527,0.8419755101203918,0.5156827569007874,-1.0870622396469116,0.028556210920214653,2.817518472671509,-2.0560595989227295,1.843939185142517,-0.01132099237293005,-0.02702684886753559,-1.7657551765441895,0.9856582283973694,-0.10870906710624695,0.4171571433544159,0.6910604238510132
3,4.0,-0.43596,22.62238311767578,-10.743840217590332,2.2454795837402344,4.3321309089660645,-4.550089359283447,-6.025448322296143,3.8300423622131348,-5.80660343170166,3.0927348136901855,-9.36257553100586,7.312825679779053,-1.3119070529937744,1.2382454872131348,-4.24290657043457,0.5819951891899109,6.040501594543457,-0.8921336531639099,-1.8104089498519897,-1.5854238271713257,-3.388108730316162,0.19520756602287292,-2.6381752490997314,-3.094158887863159,-3.245391845703125,-1.956189513206482,-6.6008381843566895,4.307122230529785,-1.3692536354064941,-1.137681007385254,-1.7114152908325195,3.9119515419006348,-2.231429100036621,-4.934057712554932,1.781446933746338,-0.7171949744224548,-3.7040910720825195,-2.5586228370666504,-0.23548875749111176,-0.2807929217815399,-0.6507850289344788,1.6534560918807983,2.3938441276550293,0.36853575706481934,-2.243347406387329,1.019140601158142,-1.5542999505996704,-0.7181824445724487,-1.2802108526229858,1.1237627267837524,-0.6153934597969055,1.0427547693252563,1.8899774551391602,-2.8471367359161377,-0.197346493601799,0.7057398557662964,0.3083494305610657,-1.3935600519180298,0.8631985187530518,-0.32415610551834106,0.5675985813140869,2.1879758834838867,-0.366222620010376,-1.3233741521835327,-2.6791534423828125,0.7507876753807068,0.8686225414276123,1.4085732698440552,1.0726765394210815,-0.9076716303825378,-1.8951789140701294,1.4259330034255981,-0.1741640269756317,-0.8811238408088684,-0.7876029014587402,0.08867230266332626,-0.5854336619377136,-0.17235296964645386,-0.992917537689209,1.6320208311080933,-1.9054718017578125,0.24957461655139923,-0.5605705976486206,-1.5220826864242554,-0.2840980887413025,-0.00142159394454211,1.1545612812042236,-0.5200191736221313,1.0079163312911987,-0.3997479975223541,-1.1493452787399292,-0.2357868105173111,-0.047384586185216904,0.6072402596473694,0.14229412376880646,-1.8833147287368774,-0.7453424334526062,0.8789223432540894,0.9471836686134338,-1.9038565158843994,-0.05566699057817459
4,5.0,-0.44948,1.6954954862594604,8.255623817443848,9.609780311584473,-11.196054458618164,-0.7693439722061157,-3.8141939640045166,4.214468002319336,7.024182319641113,11.184075355529785,4.249802589416504,-11.309128761291504,-1.3226983547210693,-2.377574920654297,2.567964553833008,0.06330617517232895,3.56453275680542,-2.7828502655029297,1.521129846572876,6.179694175720215,-3.1404454708099365,2.013127088546753,0.7488088607788086,1.1459532976150513,-3.370366096496582,4.09158182144165,1.088462233543396,1.2330573797225952,-3.2801802158355713,-2.633195161819458,-0.29340338706970215,-4.96999979019165,3.430055618286133,1.077659010887146,-2.5616214275360107,-1.0422999858856201,-1.403698444366455,-1.6084628105163574,-0.6171038150787354,1.262564778327942,1.9054607152938843,2.00339674949646,2.527616262435913,-0.31132635474205017,-0.9714663028717041,-2.121730089187622,-0.20954902470111847,-3.3796894550323486,2.5701358318328857,0.5599393248558044,-0.49173203110694885,0.13541074097156525,2.28910756111145,-0.6864577531814575,-2.097947597503662,-1.0319007635116577,2.4097933769226074,-0.8503721356391907,0.9277488589286804,0.967704176902771,-1.1104668378829956,-0.7712571620941162,1.5361912250518799,-1.2317516803741455,2.0614168643951416,-0.03207746893167496,-1.7958663702011108,1.0099166631698608,1.991963505744934,0.09193597733974457,-1.0889414548873901,-1.162046194076538,0.6913042068481445,-0.9812589883804321,1.073753833770752,-0.006908313371241093,-0.675155758857727,2.814771890640259,2.507591485977173,-1.1878471374511719,0.6269922852516174,0.4296932518482208,1.8163106441497803,0.20251667499542236,0.9234619736671448,1.523595929145813,1.0091603994369507,-2.244009017944336,-0.2344479262828827,0.6271412372589111,-1.9448814392089844,-0.23935002088546753,-1.0700255632400513,0.41566839814186096,0.6111514568328857,0.17248322069644928,-1.6184362173080444,-1.5161317586898804,-0.13243967294692993,0.6230993270874023,-1.3808842897415161
5,6.0,-0.11265,11.713687896728516,-1.0033475160598755,-11.694619178771973,-1.5027728080749512,7.363103866577148,-1.9704062938690186,-1.562753438949585,-2.0576164722442627,-1.9623286724090576,-1.6157407760620117,-3.2300002574920654,-1.632154107093811,-9.459694862365723,5.82965612411499,-4.195006370544434,-0.7651898860931396,-0.7071869373321533,-0.254794716835022,1.4239130020141602,-0.7874993085861206,0.28591567277908325,-4.684255599975586,-0.17702311277389526,-2.0239686965942383,-4.1814188957214355,0.22707825899124146,-3.589216470718384,1.1372569799423218,5.456930160522461,-1.0014564990997314,-2.8268566131591797,5.600460529327393,0.3838113844394684,-0.9041464328765869,1.6761833429336548,1.249476432800293,-2.2135937213897705,-2.3208959102630615,-2.952361822128296,-2.197227716445923,-0.9452747106552124,-0.6895909309387207,-1.590621829032898,-2.195981502532959,-1.6299749612808228,3.3825244903564453,2.534651756286621,-2.421675205230713,0.6093303561210632,-0.02923070825636387,-1.4680438041687012,-1.2314776182174683,-0.06874057650566101,1.9402554035186768,-1.7675412893295288,-0.9482858180999756,1.8479342460632324,0.786345899105072,0.8751388192176819,0.2076985388994217,0.20309092104434967,1.4856865406036377,-2.258847236633301,0.08956707268953323,0.009657802060246468,0.8047530055046082,0.19486559927463531,0.8798754811286926,0.05819810554385185,-1.2775204181671143,0.0003916931455023587,-0.0009430780773982406,0.7574468851089478,0.4359769821166992,0.2969532310962677,-0.3364149332046509,-2.1762051582336426,-0.6883948445320129,-1.0749260187149048,0.36545801162719727,-0.964303195476532,-0.7102575302124023,0.20484492182731628,0.07568207383155823,-0.8329430222511292,-0.1327473670244217,0.5627087354660034,-0.019521143287420273,1.4055886268615723,0.2625315487384796,-0.08751720935106277,-1.966869592666626,-1.8983911275863647,0.4992763102054596,-1.12158203125,0.4280368983745575,-0.2733389437198639,0.9822461009025574,-0.10416146367788315,0.24779987335205078
6,7.0,-0.39962,-6.00820779800415,-3.0373849868774414,9.697442054748535,-0.05719994008541107,-11.860736846923828,7.378921985626221,-2.220069408416748,10.466299057006836,-8.706205368041992,-1.7525116205215454,8.438933372497559,2.088968276977539,-5.917720317840576,-3.4350414276123047,6.0215888023376465,-5.917226314544678,-5.635763645172119,6.161714553833008,4.333889484405518,2.4846813678741455,-7.139440059661865,0.7207903861999512,4.410465240478516,0.8019688129425049,3.636282205581665,1.2571784257888794,4.98712158203125,-0.4522562026977539,-0.21326377987861633,-5.101652145385742,-4.203303813934326,1.745605707168579,-2.736234426498413,2.8695101737976074,3.9604122638702393,-2.954209089279175,-1.1599693298339844,2.554555654525757,0.3272210359573364,0.2997215986251831,-1.6477125883102417,-2.0747153759002686,3.8705437183380127,4.340390205383301,3.4164326190948486,5.702654838562012,-2.303826332092285,-1.44566011428833,-1.2145118713378906,2.1495258808135986,-2.2073001861572266,-0.857172429561615,2.630589485168457,2.281064987182617,-0.3422967493534088,0.8040232062339783,1.1460000276565552,-1.5493741035461426,-3.3463122844696045,1.4273264408111572,1.7855979204177856,2.2311575412750244,-0.6803497672080994,-5.090216159820557,3.728980302810669,3.306683301925659,-3.1472907066345215,3.5909674167633057,-3.1337287425994873,1.767816424369812,0.9614222645759583,-3.572169303894043,-1.5729212760925293,-3.6724331378936768,1.6901098489761353,1.2059656381607056,1.1538887023925781,-2.4726085662841797,-0.6648684740066528,0.5922249555587769,-0.5194903016090393,0.5290224552154541,-0.0718572586774826,0.6119032502174377,2.1796646118164062,-2.39035964012146,-1.2287578582763672,0.52059406042099,3.025118827819824,-0.36861199140548706,-0.500184953212738,0.4163869321346283,-0.39927199482917786,-0.6163491010665894,-1.4062755107879639,-1.1451125144958496,-1.3507033586502075,1.4097541570663452,0.9385517835617065,0.689342200756073
7,8.0,-0.19558,-3.830911874771118,19.01211166381836,8.753094673156738,-0.11091455072164536,8.148113250732422,5.723933219909668,-7.680416107177734,1.639510989189148,0.8057323694229126,0.8215306401252747,-8.436980247497559,8.663619995117188,3.7335920333862305,-2.6798453330993652,-9.132046699523926,-2.2920398712158203,5.338260173797607,-5.992849349975586,-3.022329807281494,9.66476821899414,-0.22717374563217163,-5.367319583892822,-4.613530158996582,1.056762456893921,6.1431684494018555,-0.4694737195968628,2.427295446395874,-3.062607765197754,-3.053462028503418,-0.9673395752906799,0.048375532031059265,2.282865524291992,1.738830327987671,-2.442819356918335,1.6246522665023804,-4.752671718597412,-0.20011846721172333,-0.06321363896131516,-0.7884558439254761,-1.254453182220459,1.1283773183822632,2.479968309402466,0.2484247386455536,0.2151302546262741,1.6982918977737427,0.331491082906723,-3.0260934829711914,0.8873310089111328,-0.7477355003356934,-0.012745513580739498,-2.25628399848938,4.324981212615967,2.8348989486694336,2.320139169692993,-1.0782886743545532,-0.42099207639694214,-1.1948602199554443,-1.9227572679519653,-3.6731691360473633,0.7352279424667358,1.685262680053711,0.9696432948112488,-5.842239856719971,-1.7843950986862183,-2.0740315914154053,0.8094128966331482,-1.9512847661972046,2.00874924659729,3.980541229248047,0.4866335988044739,0.5374337434768677,-0.06879500299692154,-2.781463146209717,1.5570303201675415,1.5350117683410645,-2.9759459495544434,-2.406829833984375,2.330979824066162,-2.760432243347168,-1.6233950853347778,1.2505298852920532,3.5264227390289307,0.39680397510528564,-0.38073062896728516,-0.5504843592643738,2.0642526149749756,1.2493739128112793,-0.5797370672225952,1.1265535354614258,2.9982504844665527,1.746477723121643,-1.5664125680923462,-1.4753526449203491,0.008940349332988262,-1.6469477415084839,1.7096445560455322,0.021965667605400085,-1.050455093383789,-0.9862999320030212,-1.2222963571548462
8,9.0,2.39554,28.644676208496094,-3.744598388671875,-9.164071083068848,11.025752067565918,8.714628219604492,4.537777900695801,-1.1916816234588623,-9.288508415222168,4.527029514312744,10.043478965759277,6.310146331787109,-0.22392155230045319,11.802419662475586,-4.083884239196777,6.311633110046387,-5.94512414932251,0.5047888159751892,6.285709381103516,-0.7651180624961853,1.7383027076721191,-9.143599510192871,0.6216230988502502,-0.43297240138053894,1.7438220977783203,-1.782378911972046,-3.171764850616455,1.665850281715393,-7.714896202087402,-4.597796440124512,1.7516976594924927,-5.407096862792969,0.04700155556201935,1.1878517866134644,7.0390424728393555,3.1483278274536133,3.853400230407715,0.6612401604652405,2.095231533050537,3.406341791152954,-4.708138465881348,-0.9190047979354858,5.977616786956787,-1.4435304403305054,-2.496342420578003,1.2969536781311035,0.14553426206111908,1.5154787302017212,4.283916473388672,3.7543044090270996,-1.5607317686080933,1.2312281131744385,1.7250261306762695,-2.1626620292663574,-2.096810817718506,1.2144497632980347,-0.6374982595443726,5.053890705108643,-4.32891321182251,-1.7218527793884277,2.4092040061950684,0.5656213760375977,-1.0565176010131836,1.9732705354690552,2.6557669639587402,0.7601994276046753,0.6680073738098145,-0.47523608803749084,-2.7425315380096436,1.2873637676239014,0.4886777698993683,-0.28182661533355713,-6.021744728088379,-1.1247429847717285,-4.640380859375,-1.7678229808807373,-2.8759264945983887,1.9644944667816162,-1.7184221744537354,-1.716446042060852,1.8142039775848389,-1.3391377925872803,-1.7158163785934448,5.494110584259033,-2.9353129863739014,-2.0733184814453125,1.7093065977096558,3.080545663833618,0.7084685564041138,4.709536552429199,-1.838627815246582,1.2375859022140503,-0.4498402774333954,2.1512866020202637,-0.08256223052740097,1.7074840068817139,-1.1025581359863281,0.4042617976665497,2.167475461959839,1.9247514009475708,2.6855735778808594
9,10.0,0.05646,2.214874505996704,2.9622652530670166,-6.808376312255859,8.12394905090332,-7.993926525115967,-2.868502378463745,5.919632911682129,-3.2993619441986084,1.1243733167648315,-2.4044172763824463,-2.360431432723999,-6.05247688293457,-7.293595314025879,-5.06129789352417,-0.5187577605247498,2.2529373168945312,-0.43662524223327637,-3.840682029724121,-1.5734165906906128,-0.5125814080238342,-0.5789666175842285,-7.038912296295166,1.655901551246643,2.566516876220703,0.6776565313339233,-2.4220941066741943,0.5152033567428589,1.8189390897750854,3.667881965637207,-1.1523902416229248,1.0834622383117676,-1.8224809169769287,0.8519971966743469,1.3184058666229248,0.6722784042358398,-2.0687522888183594,-1.755995750427246,-0.3602254390716553,1.3862324953079224,1.6794722080230713,0.10375344753265381,-1.0238661766052246,-1.1147160530090332,-3.2569522857666016,-1.786615252494812,3.5255203247070312,0.39086538553237915,0.40187638998031616,0.38467827439308167,-1.7205982208251953,0.19537575542926788,3.050010919570923,-0.34279099106788635,-1.0656567811965942,-0.22446128726005554,1.287696361541748,-1.2690986394882202,0.785047173500061,0.9363179206848145,-2.7319769859313965,-3.222811222076416,1.8362430334091187,1.5053038597106934,2.0608372688293457,-1.2041419744491577,0.22532904148101807,0.8615607619285583,-2.6213295459747314,-0.8222616910934448,0.5835509300231934,0.5365105867385864,0.415443480014801,-0.13885226845741272,-0.8407861590385437,-1.504210114479065,-0.5686192512512207,-1.092073678970337,0.3448253571987152,1.1770685911178589,-0.07045601308345795,0.5106492042541504,-0.6084715723991394,2.6306843757629395,1.317688226699829,-0.0067334650084376335,-0.4547710716724396,2.2448959350585938,0.4186860918998718,0.17211970686912537,-0.3838193714618683,1.4388716220855713,0.518142580986023,-0.795124351978302,0.050629377365112305,-1.5977282524108887,-0.8114513754844666,0.1443299800157547,-0.5912843942642212,0.3316364884376526,-0.4610031545162201
